node_i,node_j,composition_key_i,composition_key_j,in_knn,in_mst
698,1233,current-nlr-pbe-gw-v1:composition:18c66f7ba479cab23db53f93e0a4d6c1e69e7038d490657f33a00f3e0ed7e2b4,current-nlr-pbe-gw-v1:composition:5d6a2388a75bbd57e9f62606b7f2f4a773a01e5887d2deca909f3d954b56ec59,1,0
698,1402,current-nlr-pbe-gw-v1:composition:18c66f7ba479cab23db53f93e0a4d6c1e69e7038d490657f33a00f3e0ed7e2b4,current-nlr-pbe-gw-v1:composition:8cb462e6bfcd887abe365ea0f91b47a07600fd1725973ed1aa6f1973ae0fcdf9,1,0
698,1693,current-nlr-pbe-gw-v1:composition:18c66f7ba479cab23db53f93e0a4d6c1e69e7038d490657f33a00f3e0ed7e2b4,current-nlr-pbe-gw-v1:composition:03fd06ff5ce4142f3dbe11796497ca04d2eb9baa41f891569e5f68fd85a017ae,1,0
699,1196,current-nlr-pbe-gw-v1:composition:b4086c8ce36431d42dec38fa6ba2b50bded374de681922bf5ca28981bc6e5e57,current-nlr-pbe-gw-v1:composition:0b3571227aa6863ae94ae5f7010f71f8046183f5ee3476022015e598da095439,1,0
699,2043,current-nlr-pbe-gw-v1:composition:b4086c8ce36431d42dec38fa6ba2b50bded374de681922bf5ca28981bc6e5e57,current-nlr-pbe-gw-v1:composition:8c7c7794f5886d2d26756b4083c3ead8e59af8aaa22e36e50d8671386ac414fe,1,0
699,2047,current-nlr-pbe-gw-v1:composition:b4086c8ce36431d42dec38fa6ba2b50bded374de681922bf5ca28981bc6e5e57,current-nlr-pbe-gw-v1:composition:80b7cc6422cf634046c330ceb728b05bb6f0cd7a785f925a96c8cd52bc682828,1,0
700,939,current-nlr-pbe-gw-v1:composition:a2da59704aab8f6c3fc314cba746c592a1fdb300a9cfcef981a88d0d1eaa080e,current-nlr-pbe-gw-v1:composition:7a9ad3f7e7b2db90763d7e438ba7d9defe73fb0c5ae3c860716951511a057e7f,1,0
700,1402,current-nlr-pbe-gw-v1:composition:a2da59704aab8f6c3fc314cba746c592a1fdb300a9cfcef981a88d0d1eaa080e,current-nlr-pbe-gw-v1:composition:8cb462e6bfcd887abe365ea0f91b47a07600fd1725973ed1aa6f1973ae0fcdf9,1,0
700,1693,current-nlr-pbe-gw-v1:composition:a2da59704aab8f6c3fc314cba746c592a1fdb300a9cfcef981a88d0d1eaa080e,current-nlr-pbe-gw-v1:composition:03fd06ff5ce4142f3dbe11796497ca04d2eb9baa41f891569e5f68fd85a017ae,1,0
701,2120,current-nlr-pbe-gw-v1:composition:02c7de6003755bca40a8bbcbe0acf8059b25ac53e16abce802b30629ea29c0e6,current-nlr-pbe-gw-v1:composition:515254a39e032a9713d8ad88208e7191b710d2e1ac8899d888a0ac10b9ef8f75,1,0
701,2130,current-nlr-pbe-gw-v1:composition:02c7de6003755bca40a8bbcbe0acf8059b25ac53e16abce802b30629ea29c0e6,current-nlr-pbe-gw-v1:composition:d5f3b332ffea83f9708e8befd662a51e55a0bbbca49d30c8bc6efeb6711ad08a,1,0
701,2139,current-nlr-pbe-gw-v1:composition:02c7de6003755bca40a8bbcbe0acf8059b25ac53e16abce802b30629ea29c0e6,current-nlr-pbe-gw-v1:composition:43a05ebef6e11e39ece1593196ab45727a04a36403eacff70f5ec78b55ab5cda,1,0
702,703,current-nlr-pbe-gw-v1:composition:f5d9c456c6404b3e8859381ea4b5a0c65310e8f8207b3c56a1b3d3d2dbcd06e2,current-nlr-pbe-gw-v1:composition:b1479ec6d7ef0d7af2b32be4aba0984a1a0fc36420ea62e4aade03c03f54d5e3,1,1
702,704,current-nlr-pbe-gw-v1:composition:f5d9c456c6404b3e8859381ea4b5a0c65310e8f8207b3c56a1b3d3d2dbcd06e2,current-nlr-pbe-gw-v1:composition:e13982c3d9009c90d2e4612dc36bdef6794951d3b8b4d20cdf40ee9c9322c133,1,0
702,705,current-nlr-pbe-gw-v1:composition:f5d9c456c6404b3e8859381ea4b5a0c65310e8f8207b3c56a1b3d3d2dbcd06e2,current-nlr-pbe-gw-v1:composition:6b38e4c490d3df652e4c376695845ac78e2e9d138f1464ee640f7082df971695,1,0
702,706,current-nlr-pbe-gw-v1:composition:f5d9c456c6404b3e8859381ea4b5a0c65310e8f8207b3c56a1b3d3d2dbcd06e2,current-nlr-pbe-gw-v1:composition:5741f78015c95a8e66ff696129c5be7e62619662563fad8d23eaf3f2630e87a3,1,0
702,707,current-nlr-pbe-gw-v1:composition:f5d9c456c6404b3e8859381ea4b5a0c65310e8f8207b3c56a1b3d3d2dbcd06e2,current-nlr-pbe-gw-v1:composition:ac2a6ccbdebd52d0c53f14a9305762f6da0387029fbd5ed13dd9221308376ad1,1,0
702,1501,current-nlr-pbe-gw-v1:composition:f5d9c456c6404b3e8859381ea4b5a0c65310e8f8207b3c56a1b3d3d2dbcd06e2,current-nlr-pbe-gw-v1:composition:1971c2a68a27c7a146f9b220742bed186da4babefb0b8e5d2996f67dd81bb998,1,0
703,704,current-nlr-pbe-gw-v1:composition:b1479ec6d7ef0d7af2b32be4aba0984a1a0fc36420ea62e4aade03c03f54d5e3,current-nlr-pbe-gw-v1:composition:e13982c3d9009c90d2e4612dc36bdef6794951d3b8b4d20cdf40ee9c9322c133,1,0
703,705,current-nlr-pbe-gw-v1:composition:b1479ec6d7ef0d7af2b32be4aba0984a1a0fc36420ea62e4aade03c03f54d5e3,current-nlr-pbe-gw-v1:composition:6b38e4c490d3df652e4c376695845ac78e2e9d138f1464ee640f7082df971695,1,0
703,706,current-nlr-pbe-gw-v1:composition:b1479ec6d7ef0d7af2b32be4aba0984a1a0fc36420ea62e4aade03c03f54d5e3,current-nlr-pbe-gw-v1:composition:5741f78015c95a8e66ff696129c5be7e62619662563fad8d23eaf3f2630e87a3,1,0
703,707,current-nlr-pbe-gw-v1:composition:b1479ec6d7ef0d7af2b32be4aba0984a1a0fc36420ea62e4aade03c03f54d5e3,current-nlr-pbe-gw-v1:composition:ac2a6ccbdebd52d0c53f14a9305762f6da0387029fbd5ed13dd9221308376ad1,1,1
703,1503,current-nlr-pbe-gw-v1:composition:b1479ec6d7ef0d7af2b32be4aba0984a1a0fc36420ea62e4aade03c03f54d5e3,current-nlr-pbe-gw-v1:composition:ad8dde52d8abd0fba1f41d10874783f74c8fc4d4787eac2408a560aef74cd1a4,1,0
703,1521,current-nlr-pbe-gw-v1:composition:b1479ec6d7ef0d7af2b32be4aba0984a1a0fc36420ea62e4aade03c03f54d5e3,current-nlr-pbe-gw-v1:composition:f21a49b5dab18babe09d3646ac1ab8f3874c0dde4040f65e995db1be470d0a4f,1,0
704,705,current-nlr-pbe-gw-v1:composition:e13982c3d9009c90d2e4612dc36bdef6794951d3b8b4d20cdf40ee9c9322c133,current-nlr-pbe-gw-v1:composition:6b38e4c490d3df652e4c376695845ac78e2e9d138f1464ee640f7082df971695,1,1
704,706,current-nlr-pbe-gw-v1:composition:e13982c3d9009c90d2e4612dc36bdef6794951d3b8b4d20cdf40ee9c9322c133,current-nlr-pbe-gw-v1:composition:5741f78015c95a8e66ff696129c5be7e62619662563fad8d23eaf3f2630e87a3,1,1
704,707,current-nlr-pbe-gw-v1:composition:e13982c3d9009c90d2e4612dc36bdef6794951d3b8b4d20cdf40ee9c9322c133,current-nlr-pbe-gw-v1:composition:ac2a6ccbdebd52d0c53f14a9305762f6da0387029fbd5ed13dd9221308376ad1,1,0
705,706,current-nlr-pbe-gw-v1:composition:6b38e4c490d3df652e4c376695845ac78e2e9d138f1464ee640f7082df971695,current-nlr-pbe-gw-v1:composition:5741f78015c95a8e66ff696129c5be7e62619662563fad8d23eaf3f2630e87a3,1,0
705,707,current-nlr-pbe-gw-v1:composition:6b38e4c490d3df652e4c376695845ac78e2e9d138f1464ee640f7082df971695,current-nlr-pbe-gw-v1:composition:ac2a6ccbdebd52d0c53f14a9305762f6da0387029fbd5ed13dd9221308376ad1,1,0
706,707,current-nlr-pbe-gw-v1:composition:5741f78015c95a8e66ff696129c5be7e62619662563fad8d23eaf3f2630e87a3,current-nlr-pbe-gw-v1:composition:ac2a6ccbdebd52d0c53f14a9305762f6da0387029fbd5ed13dd9221308376ad1,1,0
706,1503,current-nlr-pbe-gw-v1:composition:5741f78015c95a8e66ff696129c5be7e62619662563fad8d23eaf3f2630e87a3,current-nlr-pbe-gw-v1:composition:ad8dde52d8abd0fba1f41d10874783f74c8fc4d4787eac2408a560aef74cd1a4,1,0
706,1521,current-nlr-pbe-gw-v1:composition:5741f78015c95a8e66ff696129c5be7e62619662563fad8d23eaf3f2630e87a3,current-nlr-pbe-gw-v1:composition:f21a49b5dab18babe09d3646ac1ab8f3874c0dde4040f65e995db1be470d0a4f,1,0
707,1503,current-nlr-pbe-gw-v1:composition:ac2a6ccbdebd52d0c53f14a9305762f6da0387029fbd5ed13dd9221308376ad1,current-nlr-pbe-gw-v1:composition:ad8dde52d8abd0fba1f41d10874783f74c8fc4d4787eac2408a560aef74cd1a4,1,0
707,1521,current-nlr-pbe-gw-v1:composition:ac2a6ccbdebd52d0c53f14a9305762f6da0387029fbd5ed13dd9221308376ad1,current-nlr-pbe-gw-v1:composition:f21a49b5dab18babe09d3646ac1ab8f3874c0dde4040f65e995db1be470d0a4f,1,0
708,709,current-nlr-pbe-gw-v1:composition:e906dbf95fbd861d46bdbb2239333ad604a628609cba71bc51579f1c1c675f6a,current-nlr-pbe-gw-v1:composition:bace706d22c33cedfaeeb0ac34dee033580cb10bf1996090188149b6ca75e26e,1,0
708,710,current-nlr-pbe-gw-v1:composition:e906dbf95fbd861d46bdbb2239333ad604a628609cba71bc51579f1c1c675f6a,current-nlr-pbe-gw-v1:composition:88467e1077156c34db2b1b418028de1715e5644916dcf99900ba10a7a12883ad,1,0
708,1122,current-nlr-pbe-gw-v1:composition:e906dbf95fbd861d46bdbb2239333ad604a628609cba71bc51579f1c1c675f6a,current-nlr-pbe-gw-v1:composition:542f7c64ed1d927eabc217a3873fe804f782ab3ec6737b0300cbb16a7f190a3b,1,0
708,1153,current-nlr-pbe-gw-v1:composition:e906dbf95fbd861d46bdbb2239333ad604a628609cba71bc51579f1c1c675f6a,current-nlr-pbe-gw-v1:composition:1b067595010c9c41ce18fcf32d042603f37f681578770c6e20ab75b6416b7de3,1,0
708,1310,current-nlr-pbe-gw-v1:composition:e906dbf95fbd861d46bdbb2239333ad604a628609cba71bc51579f1c1c675f6a,current-nlr-pbe-gw-v1:composition:6693e36c0af5bf0efbd870f8534018e9d51201456a911b08658672b93221a853,1,0
708,1311,current-nlr-pbe-gw-v1:composition:e906dbf95fbd861d46bdbb2239333ad604a628609cba71bc51579f1c1c675f6a,current-nlr-pbe-gw-v1:composition:8084f30aae2f296771933146f70b9f304fe4d815c15a7cc0fb70d42fb7954227,1,0
709,710,current-nlr-pbe-gw-v1:composition:bace706d22c33cedfaeeb0ac34dee033580cb10bf1996090188149b6ca75e26e,current-nlr-pbe-gw-v1:composition:88467e1077156c34db2b1b418028de1715e5644916dcf99900ba10a7a12883ad,1,0
709,730,current-nlr-pbe-gw-v1:composition:bace706d22c33cedfaeeb0ac34dee033580cb10bf1996090188149b6ca75e26e,current-nlr-pbe-gw-v1:composition:93fc348e1dfe7f5023ae208be1b6652ac876c1734d84af8669cd57c591692c0e,1,0
709,816,current-nlr-pbe-gw-v1:composition:bace706d22c33cedfaeeb0ac34dee033580cb10bf1996090188149b6ca75e26e,current-nlr-pbe-gw-v1:composition:19d80399e9537940686106341cb2549e08a566be021a567c76884a301df7139f,1,0
709,1552,current-nlr-pbe-gw-v1:composition:bace706d22c33cedfaeeb0ac34dee033580cb10bf1996090188149b6ca75e26e,current-nlr-pbe-gw-v1:composition:da60b4d521943a601736f30619cd3374e9212b90fce1b53589c5e1d5cc4fcd5a,1,0
709,1553,current-nlr-pbe-gw-v1:composition:bace706d22c33cedfaeeb0ac34dee033580cb10bf1996090188149b6ca75e26e,current-nlr-pbe-gw-v1:composition:b95ff1693d6212f4974a3c5c4806be3c601e56ff8dd07a90d927e96e8734ab66,1,0
709,1554,current-nlr-pbe-gw-v1:composition:bace706d22c33cedfaeeb0ac34dee033580cb10bf1996090188149b6ca75e26e,current-nlr-pbe-gw-v1:composition:ea1680e7ed0859f7f86b133cc7f569b158dbcd3d4b95c66aecdc9ec576d65801,1,0
710,1603,current-nlr-pbe-gw-v1:composition:88467e1077156c34db2b1b418028de1715e5644916dcf99900ba10a7a12883ad,current-nlr-pbe-gw-v1:composition:87639e7dc8b4e6d4d0f9e2ca78a55a71ee5edaf6be10842536e65f02742053ed,1,0
710,1604,current-nlr-pbe-gw-v1:composition:88467e1077156c34db2b1b418028de1715e5644916dcf99900ba10a7a12883ad,current-nlr-pbe-gw-v1:composition:a74246f6df9df818ad7668821ff0f165fa7d2e06089a22dc50486e2e017e3b01,1,0
710,1639,current-nlr-pbe-gw-v1:composition:88467e1077156c34db2b1b418028de1715e5644916dcf99900ba10a7a12883ad,current-nlr-pbe-gw-v1:composition:47299126f2a6b35076871d0121b236501af71a8f4a4ec00f8e7f5b23de313b82,1,0
710,1797,current-nlr-pbe-gw-v1:composition:88467e1077156c34db2b1b418028de1715e5644916dcf99900ba10a7a12883ad,current-nlr-pbe-gw-v1:composition:41f23ca406a1edb6e60887dd69b6783e1373c7cef38f141bbe5eed69d37425b4,1,1
710,1854,current-nlr-pbe-gw-v1:composition:88467e1077156c34db2b1b418028de1715e5644916dcf99900ba10a7a12883ad,current-nlr-pbe-gw-v1:composition:83a5a938dfb8a4238faea55418f945394a6a2d5ecd1e33357b45adcaf99507d8,1,0
711,712,current-nlr-pbe-gw-v1:composition:629d32f0daed0b7f4cc6a18d383221bf5c2b96b49e4b976b49abb1138f840956,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,1,0
711,713,current-nlr-pbe-gw-v1:composition:629d32f0daed0b7f4cc6a18d383221bf5c2b96b49e4b976b49abb1138f840956,current-nlr-pbe-gw-v1:composition:f2076c9cfc1c7d47cc2896ba518f9fd9b7ba28ac0f6b61d133cb9b1fb844e6db,1,0
711,733,current-nlr-pbe-gw-v1:composition:629d32f0daed0b7f4cc6a18d383221bf5c2b96b49e4b976b49abb1138f840956,current-nlr-pbe-gw-v1:composition:4dfc99cd17406bb03ad8a5449a2ace0cdaca8607dfb736971eccb7e96692adcf,1,0
711,742,current-nlr-pbe-gw-v1:composition:629d32f0daed0b7f4cc6a18d383221bf5c2b96b49e4b976b49abb1138f840956,current-nlr-pbe-gw-v1:composition:6c6ed9ad842fc86e74416eabb03aa2736462c4fab8fbce00e6da1009b92cf8e9,1,0
711,761,current-nlr-pbe-gw-v1:composition:629d32f0daed0b7f4cc6a18d383221bf5c2b96b49e4b976b49abb1138f840956,current-nlr-pbe-gw-v1:composition:5e10c7b001b2628ed97a087604278ff93a88b1a723b05637b6a986e2f941d5f9,1,0
711,824,current-nlr-pbe-gw-v1:composition:629d32f0daed0b7f4cc6a18d383221bf5c2b96b49e4b976b49abb1138f840956,current-nlr-pbe-gw-v1:composition:ee207b76c4c4312eab3c244e9369a17d08dc35dbc0bbfe2c0f1bbd2fbca26068,1,1
711,843,current-nlr-pbe-gw-v1:composition:629d32f0daed0b7f4cc6a18d383221bf5c2b96b49e4b976b49abb1138f840956,current-nlr-pbe-gw-v1:composition:2d58d6d0601c8d0a67bd364667791e866c395c720ac61055afd00273436f6794,1,0
711,845,current-nlr-pbe-gw-v1:composition:629d32f0daed0b7f4cc6a18d383221bf5c2b96b49e4b976b49abb1138f840956,current-nlr-pbe-gw-v1:composition:5f63e6a2c67de66d2484965fe9a19583c57e49919d8b61ce329baf29c9ec5ce0,1,1
711,942,current-nlr-pbe-gw-v1:composition:629d32f0daed0b7f4cc6a18d383221bf5c2b96b49e4b976b49abb1138f840956,current-nlr-pbe-gw-v1:composition:ca9148c52e93d2f62b1594c0eb2882d45d13ec0382319a7108103da5e702792d,1,0
711,968,current-nlr-pbe-gw-v1:composition:629d32f0daed0b7f4cc6a18d383221bf5c2b96b49e4b976b49abb1138f840956,current-nlr-pbe-gw-v1:composition:4334e54484654872454860f572b169cb60b17414c623dbd8096bd0b55cbaa37d,1,0
711,1029,current-nlr-pbe-gw-v1:composition:629d32f0daed0b7f4cc6a18d383221bf5c2b96b49e4b976b49abb1138f840956,current-nlr-pbe-gw-v1:composition:d93b2bc71a22ba95026f4f6480931b85fc7c676d7c226cbd155bc5fb319c2786,1,0
711,1031,current-nlr-pbe-gw-v1:composition:629d32f0daed0b7f4cc6a18d383221bf5c2b96b49e4b976b49abb1138f840956,current-nlr-pbe-gw-v1:composition:92a032d5411858951cd147d09453764d3e6710706bb4cf8c5ee89ce81f6c41c5,1,0
711,1044,current-nlr-pbe-gw-v1:composition:629d32f0daed0b7f4cc6a18d383221bf5c2b96b49e4b976b49abb1138f840956,current-nlr-pbe-gw-v1:composition:0a097e1f504aea9b04e5b3933df8df36bb6cf9c5d5811844b5967a02b9681c09,1,0
711,1078,current-nlr-pbe-gw-v1:composition:629d32f0daed0b7f4cc6a18d383221bf5c2b96b49e4b976b49abb1138f840956,current-nlr-pbe-gw-v1:composition:947210a75742f3ef5c53838ab3d379c6f7256584b6bdd94200d1cd229d67b821,1,0
712,713,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:f2076c9cfc1c7d47cc2896ba518f9fd9b7ba28ac0f6b61d133cb9b1fb844e6db,1,0
712,714,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:b80e6869c5112317c3cc6a3531c788ebfacce41b2eba390fe7aca06021fabaa5,1,0
712,742,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:6c6ed9ad842fc86e74416eabb03aa2736462c4fab8fbce00e6da1009b92cf8e9,1,0
712,743,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:eaba09fd34abd89452b58d8c4d185ce8253b36e79a84029c3985f459d6b00547,1,0
712,761,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:5e10c7b001b2628ed97a087604278ff93a88b1a723b05637b6a986e2f941d5f9,1,0
712,771,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:f1149771961b16a9e223320b16abbb8be8f02fa9d1be7f1f6214d9719af01db1,1,0
712,792,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:1e329de1cc7470fb65d60676a3f5584bc9544b9ebf55ba5bd7c4d0cbf07c8601,1,0
712,824,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:ee207b76c4c4312eab3c244e9369a17d08dc35dbc0bbfe2c0f1bbd2fbca26068,1,0
712,843,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:2d58d6d0601c8d0a67bd364667791e866c395c720ac61055afd00273436f6794,1,1
712,861,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:30ff1092b71608599e3821d185496cef81424627ef43b49d7cb90c7eeeaef869,1,1
712,884,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:1562483fbca6e3f758dbf40f9c004b1b01656af2f8f7bcbba1506bf847e2b1ab,1,0
712,968,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:4334e54484654872454860f572b169cb60b17414c623dbd8096bd0b55cbaa37d,1,0
712,1045,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:7844733ed266115d7a2151a437c36843570d6be589ab81191a01a0089639ad43,1,0
712,1079,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:0e7e9dde93cbf64a17cb7427dd2abe9250982c0696a8878bd503fb76bd264aac,1,0
712,1080,current-nlr-pbe-gw-v1:composition:27da5ac79a0bc52eb148d6dc0f4af2dc351cb4a16c185bed68cd16a05e4f2e8c,current-nlr-pbe-gw-v1:composition:5a5cc9252ddcd584b81269e586d37f6c220c49b8922fefe7f11ff47d804c6312,1,0
713,714,current-nlr-pbe-gw-v1:composition:f2076c9cfc1c7d47cc2896ba518f9fd9b7ba28ac0f6b61d133cb9b1fb844e6db,current-nlr-pbe-gw-v1:composition:b80e6869c5112317c3cc6a3531c788ebfacce41b2eba390fe7aca06021fabaa5,1,1
713,748,current-nlr-pbe-gw-v1:composition:f2076c9cfc1c7d47cc2896ba518f9fd9b7ba28ac0f6b61d133cb9b1fb844e6db,current-nlr-pbe-gw-v1:composition:d9b297edfe1ce4d16566ad7dd52a7ae6432f2f796de30e0df63d8ab2a8596986,1,0
713,755,current-nlr-pbe-gw-v1:composition:f2076c9cfc1c7d47cc2896ba518f9fd9b7ba28ac0f6b61d133cb9b1fb844e6db,current-nlr-pbe-gw-v1:composition:7898352e3030f80416c03cf3515c183ce3362bbff5ef61b3fa4ee23acdcd8aa1,1,0
