absolute_decision_regret,approximate_index,budget,count,exact_index_agreement,max_absolute_error,method,normalized_decision_regret,normalized_max_error,regret_bound_pass,regret_bound_slack,repetition,retained,rmse,seed,spearman,teacher_index,top5_overlap,twice_delta
0.0,365,8,16,True,0.13757287490216252,random_equal,0.0,0.3184669829880155,True,0.27514574980432505,0,8,0.030932974679251473,0,0.9252677088310325,365,0.883495145631068,0.27514574980432505
0.055429145828410575,1205,8,16,False,0.16252622449235482,random_equal,0.12831274227663306,0.3762314075890518,True,0.26962330315629907,1,8,0.026448776344757452,0,0.9157756985524473,365,0.8932038834951457,0.32505244898470964
0.03625282004818836,1909,8,16,False,0.1444129363109644,random_equal,0.08392153056163623,0.3343010180175448,True,0.25257305257374046,2,8,0.028745778352697066,0,0.9443157545708429,365,0.7961165048543689,0.2888258726219288
0.04523836112295093,1229,8,16,False,0.13397969028178716,random_equal,0.10472212921620097,0.31014913205858136,True,0.2227210194406234,3,8,0.031485773746851554,0,0.8915604136320445,365,0.6699029126213593,0.2679593805635743
0.10803029167001282,413,8,16,False,0.1421021627052994,random_equal,0.2500789569450476,0.3289518160103335,True,0.176174033740586,4,8,0.026954549033965724,0,0.9286673606735136,365,0.7475728155339806,0.2842043254105988
0.03970495554057252,725,8,16,False,0.09611039517043496,random_equal,0.09191286734155946,0.2224856288384014,True,0.1525158348002974,5,8,0.02880644692247533,0,0.9412915198790182,365,0.8155339805825242,0.19222079034086992
0.03625282004818836,1909,8,16,False,0.16564053160672396,random_equal,0.08392153056163623,0.38344070659887913,True,0.29502824316525955,6,8,0.03719433728799386,0,0.9044272220072979,365,0.7475728155339806,0.3312810632134479
0.0,365,8,16,True,0.14001550311646657,random_equal,0.0,0.3241214147829753,True,0.28003100623293314,7,8,0.024925011539482456,0,0.9285541770140354,365,0.7184466019417476,0.28003100623293314
0.0,365,8,16,True,0.10515857410588964,random_equal,0.0,0.24343122766490863,True,0.21031714821177927,8,8,0.026763715404187042,0,0.9115101414235275,365,0.8155339805825242,0.21031714821177927
0.0,365,8,16,True,0.11235644173025505,random_equal,0.0,0.2600935470931314,True,0.2247128834605101,9,8,0.026100405999225494,0,0.9503761164809446,365,0.8252427184466019,0.2247128834605101
