state_seed,sample_count,repetition,qmc_seed,selected_candidate,exact_best_selected,one_percent_optimal_selected,normalized_regret,pairwise_disagreement_top32,kendall_tau_top32,top32_overlap
4101,128,55,620155,12707,True,True,-0.0,0.0625,0.8750000000000001,0.96875
4101,256,55,620155,12707,True,True,-0.0,0.020161290322580645,0.9596774193548389,1.0
4101,512,55,620155,12707,True,True,-0.0,0.018145161290322582,0.963709677419355,1.0
4101,1024,55,620155,12707,True,True,-0.0,0.010080645161290322,0.9798387096774195,1.0
4101,64,56,620156,12707,True,True,-0.0,0.05846774193548387,0.8830645161290324,0.9375
4101,128,56,620156,12707,True,True,-0.0,0.02620967741935484,0.9475806451612905,0.96875
4101,256,56,620156,12707,True,True,-0.0,0.018145161290322582,0.963709677419355,1.0
4101,512,56,620156,12707,True,True,-0.0,0.016129032258064516,0.9677419354838711,1.0
4101,1024,56,620156,12707,True,True,-0.0,0.006048387096774193,0.9879032258064518,1.0
4101,64,57,620157,12707,True,True,-0.0,0.07056451612903226,0.8588709677419356,0.96875
4101,128,57,620157,12707,True,True,-0.0,0.038306451612903226,0.9233870967741936,0.96875
4101,256,57,620157,12707,True,True,-0.0,0.028225806451612902,0.9435483870967742,0.96875
4101,512,57,620157,12707,True,True,-0.0,0.008064516129032258,0.9838709677419356,1.0
4101,1024,57,620157,12707,True,True,-0.0,0.006048387096774193,0.9879032258064518,1.0
4101,64,58,620158,12707,True,True,-0.0,0.06048387096774194,0.8790322580645162,0.9375
4101,128,58,620158,12707,True,True,-0.0,0.03225806451612903,0.935483870967742,1.0
4101,256,58,620158,12707,True,True,-0.0,0.018145161290322582,0.963709677419355,1.0
4101,512,58,620158,12707,True,True,-0.0,0.014112903225806451,0.9717741935483872,1.0
4101,1024,58,620158,12707,True,True,-0.0,0.010080645161290322,0.9798387096774195,1.0
4101,64,59,620159,12707,True,True,-0.0,0.04233870967741935,0.9153225806451614,0.9375
4101,128,59,620159,12707,True,True,-0.0,0.04233870967741935,0.9153225806451614,0.96875
4101,256,59,620159,12707,True,True,-0.0,0.016129032258064516,0.9677419354838711,1.0
4101,512,59,620159,12707,True,True,-0.0,0.0020161290322580645,0.9959677419354841,1.0
4101,1024,59,620159,12707,True,True,-0.0,0.0020161290322580645,0.9959677419354841,1.0
4101,64,60,620160,12707,True,True,-0.0,0.06451612903225806,0.870967741935484,0.90625
4101,128,60,620160,12707,True,True,-0.0,0.020161290322580645,0.9596774193548389,0.9375
4101,256,60,620160,12707,True,True,-0.0,0.024193548387096774,0.9516129032258066,0.96875
