absolute_decision_regret,approximate_index,budget,count,exact_index_agreement,max_absolute_error,method,normalized_decision_regret,normalized_max_error,regret_bound_pass,regret_bound_slack,repetition,retained,rmse,seed,spearman,teacher_index,top5_overlap,twice_delta
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,14,32,2.2894565204761906e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,15,32,2.2663598238862723e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,16,32,2.232884140880881e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,17,32,1.966788528810837e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,18,32,1.8465939994233567e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,19,32,1.78060996080504e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,20,32,2.3531053120931486e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,21,32,1.927403919481978e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,22,32,2.0192076170610222e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.6653345369377348e-16,random_equal,0.0,5.558823755200471e-16,True,3.3306690738754696e-16,23,32,2.3791748087558394e-17,0,0.9999999999999998,91,1.0,3.3306690738754696e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,24,32,2.3504181159054968e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,25,32,1.9791249177248062e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.6653345369377348e-16,random_equal,0.0,5.558823755200471e-16,True,3.3306690738754696e-16,26,32,2.4945776229152184e-17,0,0.9999999999999998,91,1.0,3.3306690738754696e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,27,32,2.2696931808518225e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,28,32,1.9393252018841756e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,29,32,2.1829001103829088e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,30,32,2.0650833146640037e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,random_equal,0.0,3.705882503466981e-16,True,2.220446049250313e-16,31,32,1.998099074087417e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
0.0,91,32,8,True,1.1102230246251565e-16,posterior_medoid,0.0,3.705882503466981e-16,True,2.220446049250313e-16,0,32,2.0587803205974415e-17,0,0.9999999999999998,91,1.0,2.220446049250313e-16
