action_position_x,action_position_xhat,node_x,node_xhat,action_key_x,action_key_xhat,stable_pair_key,descriptor_graph_distance,distance_quartile,total_structural_influence,factors_for_50_percent,factor_fraction_for_50_percent,factors_for_75_percent,factor_fraction_for_75_percent,factors_for_90_percent,factor_fraction_for_90_percent,factors_for_95_percent,factor_fraction_for_95_percent
18,21,274,299,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010038,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:190d0f6b1b7d60984c823cbcccbff6f27477d38d1acbbaadac1ab09bf4709cba,2,1,1.5759316857337584,761,0.006101765583155599,3081,0.024703731618531406,49230,0.3947305120351513,84148,0.6747061370451739
18,141,274,1584,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010136,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:21ee7a9bf7f15a7231cf0b1c71d6f053e3f7ed2a8b47d213bc40ea071954ccd7,4,1,1.6017871214140564,776,0.006222036915280874,4204,0.0337080453503103,50039,0.4012171458811078,84343,0.6762696643628024
18,24,274,316,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000286938,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:260ca2612db2289785338c96231a0d8cc0fd503fa6261f716099cb8fbc6e24ce,2,1,1.4473373874556417,697,0.005588607899421094,1840,0.01475328340736702,48494,0.3888291986722045,83950,0.6731185554611203
18,49,274,559,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010042,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:26283c9bad04e871494193a57cb7d6a349493bbdb99909cd31ecf48fbc05c86e,3,1,1.5961466664656778,774,0.006206000737664171,4026,0.03228082554242371,49979,0.4007360605526067,84381,0.6765743517375199
18,20,274,295,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000286928,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:30b61fa5dfd7feaaada8b343ccc9af15cf888eb019bf67b5f0dad6e299504731,1,1,1.532824197973481,718,0.005756987764396478,2318,0.018585929857759104,48712,0.39057714203242516,84032,0.6737760387434051
18,22,274,310,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000011844,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:318cf3095b5b9f55bc8f0b11e5983b6b8b69acf2d65eb086f697fc6a433bd08b,2,1,1.5272134883600943,738,0.005917349540563511,2407,0.0192995397617024,48631,0.3899276768389487,83990,0.6734392790134544
18,181,274,2053,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290216,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:3d0b667c635dafe3a01ab8909d158c99d890de7eee2f2d9cbb6185a8cfa64d30,2,1,1.393445325407403,672,0.005388155679212303,1199,0.009613688481213618,48053,0.38529322150772144,83728,0.6713385397456663
18,25,274,318,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000286943,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:61ef3c9e7df65ecf9ee295f77a6d29a95ea825593b61d46416633c9947c51822,2,1,1.4500564976653012,699,0.005604644077037797,1847,0.014809410029025482,48482,0.38873298160650427,83954,0.6731506278163537
18,126,274,1482,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289890,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:6237d509ccd037d3bd2033c596fafbd6ce9943da1a5f8d847638148ba3ea0381,4,1,1.4507153071933159,704,0.005644734521079556,2168,0.017383216536506357,48804,0.3913148062027935,84049,0.6739123462531471
18,28,274,398,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000012353,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:64a15ba39d2aedbe6c0cb34ee4395726b7dbe03899311e4785fb992eeda797f2,3,1,1.4913691840713823,721,0.005781042030821533,2339,0.01875430972273449,48630,0.38991965875014034,83978,0.6733430619477542
4,18,88,274,current-nlr-pbe-gw-v1:gw:matdb:000289861,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:65ab19f031d981b671bc9b7db66928370376af77aaafe43481e621c03e41b78c,3,1,1.4313938675261224,691,0.0055404993665709844,1785,0.01431228852290768,48960,0.3925656280568964,84111,0.6744094677592649
18,67,274,705,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290178,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:6b38e4c490d3df652e4c376695845ac78e2e9d138f1464ee640f7082df971695,4,1,1.7779364810369211,855,0.006855465931140653,4442,0.03561635048669799,48200,0.3864718805625491,83759,0.6715871004987252
18,27,274,395,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289674,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:7c9eddd5d6779d708a77b0d928271f7ffa59bd8a9a58a11ce34d1626e531f8c2,2,1,1.5564155997216247,748,0.005997530428647028,2399,0.019235395051235588,48462,0.38857261983033725,83916,0.6728459404416364
17,18,273,274,current-nlr-pbe-gw-v1:gw:matdb:000012394,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:805421279fde474cdb9a2f1b27411c4d07debcb73f67c7543411247d1e67ddc1,1,1,1.4611268644440583,675,0.005412209945637358,1264,0.010134864253756475,48206,0.3865199890953992,83801,0.6719238602286759
18,50,274,566,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289749,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:942d9c8ef0ebbfdd36034d8f75f285b76cec34c2a78e95d7416922f78bc94d79,4,1,1.5042389039801947,730,0.005853204830096698,2861,0.022939752080694046,49144,0.39404095639763304,84118,0.6744655943809234
18,171,274,2008,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290229,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:944c8f8cd67b95c3b5199346f1943c850061573da22345b2299747a28c5220a0,4,1,1.5343653439056388,744,0.005965458073413621,3162,0.02535319681200789,48885,0.39196427139627,84081,0.6741689250950144
18,19,274,294,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000012301,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:9e0ad51dc7e098c85c45d5b3f79bdc75c26aa9ecfd9cafa5880f494ee6f77070,2,1,1.4937171526374444,721,0.005781042030821533,2061,0.016525281034012733,48559,0.38935037444474735,83964,0.6732308087044372
18,29,274,399,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289656,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:bac270a8fba04d7bcdcb13c6f88f6bbce3636865d769170ba297e4b04bc6564d,2,1,1.4492073013384716,698,0.005596625988229445,1805,0.014472650299074713,48274,0.38706521913436714,83837,0.6722125114257765
18,48,274,519,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289757,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:bed4fa4057f3f358e802ae0dbfd0aad6262e5ae9610147c79ccebab6a6b6fb48,4,1,1.7741899501078024,853,0.00683942975352395,4410,0.035359771644830736,48201,0.38647989865135746,83760,0.6715951185875335
18,151,274,1765,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290117,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:ca0db7e34795e775eb3e2843b651448636c1b51afb754d031de0d9be193c8c95,4,1,1.481557027958643,718,0.005756987764396478,2584,0.02071874148078064,49313,0.3953960134062445,84168,0.674866498821341
16,18,211,274,current-nlr-pbe-gw-v1:gw:matdb:000289615,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:cedd1d613edf7f124052eb855c5a1e1e22457cccc3cf4bf24c2a76dfa852ff27,4,1,1.7793897528950007,856,0.006863484019949005,4426,0.03548806106576437,48201,0.38647989865135746,83760,0.6715951185875335
18,130,274,1520,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289977,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:d1214ef62b1581612d1675ed55e13170dbdde7d8c41ee33e4e67f4c799067fb5,4,1,1.4695051724700947,714,0.005724915409163072,2313,0.018545839413717347,48760,0.39096201029522604,84015,0.6736397312336632
18,26,274,326,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289616,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:d4c9a5fe9e4547716f005ba2d0671f923578b329e17e394f2cb02d6d94675ccb,4,1,1.5184029061183517,736,0.005901313362946808,2794,0.022402540130534485,48955,0.3925255376128546,84074,0.6741127984733559
18,172,274,2011,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010842,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:db3c48da7555b77beb14417148c475775893564b81530a1b419ae81574e473a1,3,1,1.3937690643517484,674,0.005404191856829006,1238,0.009926393944739332,48095,0.38562998123767217,83759,0.6715871004987252
18,66,274,704,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290176,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:e13982c3d9009c90d2e4612dc36bdef6794951d3b8b4d20cdf40ee9c9322c133,4,1,1.7793897528950016,856,0.006863484019949005,4426,0.03548806106576437,48201,0.38647989865135746,83760,0.6715951185875335
18,162,274,1927,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010290,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:e9fac0e23e5ce1ebd3bc10bf3b11f3bd7fb2a80c11a0fb84602f0b96e4d11dd7,3,1,1.5719270397763088,763,0.006117801760772302,3438,0.027566189323112944,49140,0.39400888404239964,84098,0.6743052326047563
18,23,274,315,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010465,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:edc981c9299daf03ef149e162220d52662328a3e13acd0a0b3457a0ddcfcf535,4,1,1.4811422328120103,717,0.005748969675588127,2382,0.01909908754149361,48731,0.39072948571978383,84039,0.6738321653650636
18,137,274,1562,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010484,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:f5528085e7f1259f6f2025127ebae6ff9e70e6765c501e2d2aab9d0be2a67153,4,1,1.5928311680138059,772,0.006189964560047467,3810,0.03054891835981975,49825,0.3995012748761205,84430,0.6769672380891291
18,64,274,702,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289994,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:f5d9c456c6404b3e8859381ea4b5a0c65310e8f8207b3c56a1b3d3d2dbcd06e2,4,1,1.775935586997571,854,0.0068474478423323016,4464,0.03579274844048173,48266,0.3870010744239003,83784,0.6717875527189339
2,18,77,274,current-nlr-pbe-gw-v1:gw:matdb:000289828,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:fdb5210930a780a827fc45d51a8d28d2fef71cbcf01d520c4d33e71423aacea3,4,1,1.7973973846682698,865,0.00693564681922417,4659,0.0373562757581103,48345,0.3876345034397601,83809,0.6719880049391427
18,98,274,901,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289909,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:ff90d32ab3e0dd95face9e6043204bc3259275d656893b5ce21cbc2ed759982a,4,1,1.3685763102899382,663,0.005315992879937138,996,0.007986016453118234,48845,0.3916435478439359,84197,0.6750990233967832
3,95,78,889,current-nlr-pbe-gw-v1:gw:matdb:000009744,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:06053993505aacc47eaba12b91e7851de84ac27cd3c67dabd2628cb244e7b25c,1,1,1.6363323875161124,750,0.006013566606263731,2449,0.01963629949165317,49350,0.3956926826921535,83955,0.6731586459051621
94,95,886,889,current-nlr-pbe-gw-v1:gw:matdb:000009916,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:0669176192869438017ecacf659cca193a2b4a74d2b958818435ec0d352d32ef,1,1,1.7047193800086256,780,0.00625410927051428,2986,0.023942013181738,49234,0.3947625843903847,83847,0.67229269231386
95,188,889,2087,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000011210,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:102b8e62de719f1a8339acfed01ad117664f9e2374a557fabf9c86b3f71fea13,4,1,1.653129705291073,799,0.0064064529578729615,4239,0.03398867845860261,49456,0.39654260010583875,83857,0.6723728732019436
9,95,126,889,current-nlr-pbe-gw-v1:gw:matdb:000289592,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:10efa4483e7a59d484167ad4a212b11e31fb683a49b09e069e2aeb7d0f58d4d3,4,1,1.5541622340758332,750,0.006013566606263731,3084,0.02472778588495646,49788,0.39920460559021154,84045,0.6738802738979137
95,114,889,1150,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000010348,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:1367b243719419b65b13aefc7c73028c68a9d5898ef6569e11cbcd9877db47f6,2,1,1.7808951709725722,856,0.006863484019949005,5151,0.04130117545181931,49920,0.40026299331291393,83993,0.6734633332798794
90,95,863,889,current-nlr-pbe-gw-v1:gw:matdb:000010163,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:14d099e47ad18278b65ff2ff1de6f0c5529ad08e95358e562e956ade0f63d887,4,1,1.5691493643299546,758,0.006077711316730544,3351,0.02686861559678635,49999,0.4008964223287737,84236,0.6754117288603089
37,95,503,889,current-nlr-pbe-gw-v1:gw:matdb:000011636,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:16875af382ac8f537e38a231d465af418ca874db6e445f6f73cfa4b358cafec7,4,1,1.8191862793778755,878,0.007039881973732741,6770,0.05428246123254061,50201,0.40251607626806074,83890,0.6726374701326192
41,95,507,889,current-nlr-pbe-gw-v1:gw:matdb:000010975,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:1afe14e7b30d7a9f52edd2afe8d8bfe8271ad7c275664e3cee60e3176483963a,4,1,1.7900285980705415,862,0.006911592552799115,5571,0.044668772751326996,50324,0.403502301191488,84162,0.6748183902884909
95,101,889,919,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000010236,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:1d322f57e54423a870f637708518e6a6c35eaff759e03f1a605294ac9f8f0357,2,1,1.6502794828811704,794,0.006366362513831203,4085,0.032753892782116455,49659,0.39817027213393413,84034,0.6737920749210218
60,95,663,889,current-nlr-pbe-gw-v1:gw:matdb:000011892,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:200c37b94c03a0afdbd7c93c0230e6bc3d516017b374e9e92f8d665d9ef8ca3a,4,1,1.5266056652946962,736,0.005901313362946808,2806,0.022498757196234707,49251,0.39489889190012667,83947,0.6730945011946953
95,141,889,1584,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000010136,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:21ee7a9bf7f15a7231cf0b1c71d6f053e3f7ed2a8b47d213bc40ea071954ccd7,4,1,1.6941597918976428,818,0.006558796645231643,5100,0.040892252922593374,50336,0.40359851825718823,84296,0.67589281418881
95,180,889,2048,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000011761,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:24757342d3b731ecdd8b2cf0b36462ddd67bec8b1ad8d7fc28f9682a91b0aaa5,3,1,1.5464457556478546,746,0.0059814942510303245,3080,0.024695713529723055,49778,0.399124424702128,84207,0.6751792042848667
75,95,717,889,current-nlr-pbe-gw-v1:gw:matdb:000010320,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:26e620c9df6375349421aba763591551b1851f72bef17afcbbb1c550bfe200fb,3,1,1.72686621224048,833,0.006679067977356917,4958,0.03975368431180744,49801,0.39930884074472006,83986,0.673407206658221
59,95,658,889,current-nlr-pbe-gw-v1:gw:matdb:000010018,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:2a3f1a541fc3990b3f0577ab61fc22e506d1abdd1514a2fd218f50a057495259,3,1,1.783620750671615,860,0.006895556375182412,6107,0.04896646835260347,49915,0.4002229028688722,83873,0.6725011626228772
95,116,889,1187,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000010518,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:2d6443c822c4ca65927d79b94dc5bfd6be04b307667cf78e0a360bfab6179468,4,1,1.6634024430728895,803,0.006438525313106368,4672,0.037460510912618865,50280,0.4031495052839205,84207,0.6751792042848667
95,121,889,1306,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000010436,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:2e199015572e4fc74af6c01997229bedb39cf7fdac5607abc54d91a852da9a37,3,1,1.7455665286877506,843,0.0067592488654404335,5728,0.0459276126942382,50022,0.4010808383713658,84096,0.6742891964271396
61,95,675,889,current-nlr-pbe-gw-v1:gw:matdb:000011004,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:2e51526b13ce06c1fb34d6a2f65bd87d80ce86346b173ed90e5a33bfec790c00,3,1,1.711463866254686,826,0.006622941355698455,4898,0.03927259898330634,49365,0.3958129540242788,83839,0.6722285476033932
95,122,889,1307,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000010046,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:2ee0b96165e9fd58531128693d60cb68b3038e34d7f58a9d9073b00dc68857f4,2,1,1.7570222736951033,845,0.006775285043057137,5683,0.04556679869786238,49973,0.40068795201975654,84167,0.6748584807325326
89,95,861,889,current-nlr-pbe-gw-v1:gw:matdb:000012367,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:30ff1092b71608599e3821d185496cef81424627ef43b49d7cb90c7eeeaef869,4,1,1.6442333644910545,795,0.006374380602639555,4378,0.035103192802963486,50085,0.401585977966292,84281,0.6757725428566846
88,95,855,889,current-nlr-pbe-gw-v1:gw:matdb:000010152,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:3a6f16f15cfe05c00e0e4858a0ff8d4bc45dfeeea1f75644a3d33d58867b89dd,4,1,1.5876602857164885,767,0.006149874116005709,3607,0.02892124633172437,50206,0.4025561667121025,84365,0.6764460623165862
45,95,511,889,current-nlr-pbe-gw-v1:gw:matdb:000011201,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:48a28b53751d8308a768aed52d5e1789883fb7048d68f3ce065d37b64b600694,4,1,1.8154176554817265,874,0.0070078096184993345,5949,0.04769961032088391,50382,0.4039673503423724,84168,0.674866498821341
95,123,889,1308,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000010448,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:49a5f8d538b56be7b01f633482286551c1228112cf7831bbff2d3387576e655e,2,1,1.8415063590254266,884,0.007087990506582851,6202,0.04972818678939688,49804,0.39933289501114516,84048,0.6739043281643388
32,95,498,889,current-nlr-pbe-gw-v1:gw:matdb:000012401,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:508487e74049c737f1b83faf1d041e0a7996c6c0423c5eb7344c95e57e8b73d0,4,1,1.7607073357242826,851,0.006823393575907247,5682,0.04555878060905402,50646,0.40608412578777725,84261,0.6756121810805177
95,153,889,1864,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000287048,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:56b66de969f5425f01d3fda9d6ff0bbe65d71a831a23a553a07da483e9164e3e,3,1,1.4643301380563376,707,0.00566878878750461,2059,0.01650924485639603,49555,0.3973363908978656,84203,0.6751471319296333
80,95,761,889,current-nlr-pbe-gw-v1:gw:matdb:000012255,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:5e10c7b001b2628ed97a087604278ff93a88b1a723b05637b6a986e2f941d5f9,4,1,1.6495978437979182,796,0.006382398691447907,4239,0.03398867845860261,49831,0.3995493834089706,84078,0.6741448708285893
93,95,885,889,current-nlr-pbe-gw-v1:gw:matdb:000010188,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:5eab7424f98d1f6c970a7bd477418be6dca168d7038052bae51d765d2223f37f,1,1,1.674632750301826,763,0.006117801760772302,2306,0.018489712792058886,49170,0.3942494267066502,83870,0.6724771083564521
