method,seed,bo_iteration,refinement_index,leader_index,worst_challenger_index,active_set_before_refinement,newly_activated_factor,per_factor_contribution_scores,active_acquisition_gap,B_struct,B_infer,stopping_envelope,screening_tolerance,stopping_reason,inference_draws_per_batch,inference_total_draws,inference_ess,inference_ess_fraction,laplace_mode_iterations,laplace_gradient_infinity_norm,comparison_minimum_eigenvalue,comparison_condition_number,raw_factor_likelihood_evaluation_count_cumulative,refinement_wall_time_seconds,numerical_accuracy_reliable,config_sha256
adaptive,10,3,1,12,6,[2],3,"[0.009311058600130113, 0.011407812315262028, null, 0.2339846847800517, 0.020417319794683406, 0.14388177957277784, 4.824183249685885e-05, 0.01455208197682975, 0.034409150941775525, 0.061574659596740695, 0.1759380104698008, 0.06945448662551293, 0.007629047032665492, 0.012836514594514773, 0.0038457417248185222, 0.15458811982478907, 0.015112398245403596, 0.008750742331556267, 2.0180470357664872e-05, 0.011435873677401223, 0.173884872521161, 0.056669658990002945, 0.1887543445939579, 0.06564765998077719]",-0.012151852206357436,1.4741544404934674,0.0008805778839508741,1.4628831661710608,0.05,activate_factor,8192,16384,16383.413687084665,0.9999642142996011,2,7.584222139200847e-11,5.410350320588855,1851.205081192073,16389,0.010040624998509884,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,2,12,0,"[2, 3]",0,"[0.23522087077884818, 0.006668503901737122, null, null, 0.0005064265899871938, 0.14436265279790841, 4.9048285493184935e-05, 0.03580489999289193, 0.20134025395044214, 0.0710548880002959, 0.0038769922921388722, 0.008299018857572494, 0.00024494155525764134, 0.0003105333202227374, 0.011422555661171507, 0.16874499712962884, 0.20107630637626514, 0.06994946439547496, 2.4648575661332532e-05, 0.006692903611568974, 0.16900894470380584, 0.01252797926599244, 0.004162877036700277, 0.0018510568012611616]",-0.012140342238256135,1.353200763880326,0.0009326297144238962,1.3419930513564937,0.05,activate_factor,8192,16384,16382.979112531155,0.9999376899738254,2,3.4991121111715984e-11,5.410350320588855,1851.205081192073,49167,0.01076008309610188,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,3,12,16,"[0, 2, 3]",15,"[null, 0.0033411310422250726, null, null, 0.0002268936236575591, 0.15310048577543547, 6.680770773317759e-05, 0.24527077037019995, 0.028138279957771028, 0.013898811701281953, 0.0015547014022035868, 0.004040725042723974, 0.000136941399725699, 0.00015675993166503767, 0.060443205698926535, 0.3379280504467089, 0.20059787856056624, 0.06931492893016472, 2.3018266499621235e-05, 0.003384920483458629, 0.1654684518439137, 0.005027088470043773, 0.0016884430673690031, 0.0007927459589910442]",-0.011034919924608526,1.2946010396812646,0.0013444493873217885,1.284910569143978,0.05,activate_factor,8192,16384,16382.187112071304,0.9998893501020083,2,2.1258728111206437e-10,5.410350320588855,1851.205081192073,98334,0.011246625101193786,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,4,12,4,"[0, 2, 3, 15]",20,"[null, 0.0498473218247349, null, null, 0.0026887278384643554, 0.15316266603521508, 5.281480008604607e-05, 0.016926935290798396, 0.20188324904155644, 0.07557972073808084, 0.020809303264901796, 0.059552339977195945, 0.0011446410001193547, 0.0015969016384310471, 0.004621149482099793, null, 0.028279580680242257, 0.013884635155119026, 2.4891294807479443e-05, 0.04987524533001346, 0.33907212020522787, 0.0663162350650616, 0.022381313608525365, 0.010821735647301836]",-0.015083335559765397,1.118521527917983,0.0010763840835036737,1.1045145764417212,0.05,activate_factor,8192,16384,16378.661442298042,0.9996741602965113,3,4.5172199314436057e-13,5.410350320588855,1851.205081192073,163898,0.010680000064894557,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,5,12,6,"[0, 2, 3, 15, 20]",22,"[null, 0.011407812315262028, null, null, 0.020417319794683406, 0.14388177957277784, 4.824183249685885e-05, 0.01455208197682975, 0.034409150941775525, 0.061574659596740695, 0.1759380104698008, 0.06945448662551293, 0.007629047032665492, 0.012836514594514773, 0.0038457417248185222, null, 0.015112398245403596, 0.008750742331556267, 2.0180470357664872e-05, 0.011435873677401223, null, 0.056669658990002945, 0.1887543445939579, 0.06564765998077719]",-0.0074883340867642235,0.9023857047673354,0.0007839217563308853,0.8956812924369021,0.05,activate_factor,8192,16384,16376.72155669887,0.9995557590758588,3,4.2424397328488794e-13,5.410350320588855,1851.205081192073,245853,0.011085291858762503,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,6,12,15,"[0, 2, 3, 15, 20, 22]",7,"[null, 0.00311924712161679, null, null, 0.00022851856002383003, 0.14613246583565298, 9.692454215312102e-05, 0.23132109885458582, 0.02119793685174102, 0.017992605936121734, 0.0015418468760083181, 0.0037999165523817263, 0.0001342750851313025, 0.00019116801704564855, 0.16403567575097627, null, 0.07695952647664162, 0.1770288314275754, 5.651459185453049e-05, 0.00315965707191538, null, 0.004999450259522631, null, 0.0007745345655976485]",-0.00842531685167597,0.8527701943765457,0.0007792194379212268,0.8451240969627909,0.05,activate_factor,8192,16384,16376.192740853097,0.9995234827180846,3,3.043121310497554e-13,5.410350320588855,1851.205081192073,344199,0.011264916975051165,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,7,12,5,"[0, 2, 3, 7, 15, 20, 22]",9,"[null, 0.020449681384383047, null, null, 0.00638071399731454, 0.14646683151062737, 4.895424426822188e-05, null, 0.0833345590466051, 0.19439005054943728, 0.05404442903106343, 0.039268582412702965, 0.0024491492978812096, 0.003980518943701552, 0.004669928941578365, null, 0.021984945859661122, 0.01884710962775078, 1.7706212964868582e-05, 0.0204809294156864, null, 0.18021286986326485, null, 0.021236802294897772]",-0.008319804306722856,0.8182637626337887,0.0007563023400016081,0.8107002606670675,0.05,activate_factor,8192,16384,16375.401259019745,0.9994751745007169,3,4.675704268208847e-13,5.410350320588855,1851.205081192073,458936,0.011359625030308962,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,8,12,9,"[0, 2, 3, 7, 9, 15, 20, 22]",4,"[null, 0.003778300274940986, null, null, 0.2109363938387886, 0.14277988799144034, 6.048078642936129e-05, null, 0.013280405850321753, null, 0.008695438134069025, 0.016190038748632767, 0.15901052052735337, 0.0519863540978646, 0.003516159527625772, null, 0.012214689480299386, 0.004588813897097037, 7.099984776367561e-06, 0.00383168107659398, null, 0.006161530769500235, null, 0.17136887819939217]",-0.008041736802422362,0.8084066731851257,0.0007487720145774077,0.8011137083972808,0.05,activate_factor,8192,16384,16372.011197802687,0.9992682615846367,3,5.435096817052454e-13,5.410350320588855,1851.205081192073,590064,0.0117807078640908,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,9,12,3,"[0, 2, 3, 4, 7, 9, 15, 20, 22]",11,"[null, 0.15742023078033693, null, null, null, 0.1455014853002605, 5.758526505106601e-05, null, 0.06298819165100318, null, 0.009826147882933433, 0.16985130271466495, 0.0010968418009285347, 0.0009285466521159947, 0.003792358237705966, null, 0.016439850034819636, 0.007014355100258462, 6.292684319219623e-05, 0.1574148892021958, null, 0.021444127610601545, null, 0.013533255313397686]",-0.007307562172696294,0.7673720943894657,0.0008029466784091188,0.7608674788951786,0.05,activate_factor,8192,16384,16371.467895297354,0.9992351010313326,3,1.352667977627675e-13,5.410350320588855,1851.205081192073,737583,0.012612458085641265,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,10,12,0,"[0, 2, 3, 4, 7, 9, 11, 15, 20, 22]",8,"[null, 0.006668503901737122, null, null, null, 0.14436265279790841, 4.9048285493184935e-05, null, 0.20134025395044214, null, 0.0038769922921388722, null, 0.00024494155525764134, 0.0003105333202227374, 0.011422555661171507, null, 0.20107630637626514, 0.06994946439547496, 2.4648575661332532e-05, 0.006692903611568974, null, 0.01252797926599244, null, 0.0018510568012611616]",-0.008103409429562279,0.6603978407905956,0.0007187462384204656,0.6530131775994538,0.05,activate_factor,8192,16384,16370.371088915614,0.9991681572824471,3,4.102690409624188e-13,5.410350320588855,1851.205081192073,901493,0.012681708903983235,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,11,12,15,"[0, 2, 3, 4, 7, 8, 9, 11, 15, 20, 22]",17,"[null, 0.00311924712161679, null, null, null, 0.14613246583565298, 9.692454215312102e-05, null, null, null, 0.0015418468760083181, null, 0.0001342750851313025, 0.00019116801704564855, 0.16403567575097627, null, 0.07695952647664162, 0.1770288314275754, 5.651459185453049e-05, 0.00315965707191538, null, 0.004999450259522631, null, 0.0007745345655976485]",-0.008417961532445313,0.5782301176216916,0.0007178800152209565,0.5705300361044673,0.05,activate_factor,8192,16384,16366.509522733813,0.9989324659871712,3,3.153588501447757e-13,5.410350320588855,1851.205081192073,1081794,0.01286520785652101,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,12,12,9,"[0, 2, 3, 4, 7, 8, 9, 11, 15, 17, 20, 22]",23,"[null, 0.003778300274940986, null, null, null, 0.14277988799144034, 6.048078642936129e-05, null, null, null, 0.008695438134069025, null, 0.15901052052735337, 0.0519863540978646, 0.003516159527625772, null, 0.012214689480299386, null, 7.099984776367561e-06, 0.00383168107659398, null, 0.006161530769500235, null, 0.17136887819939217]",-0.009152688707538926,0.5634110208502857,0.0007432138988383271,0.5550015460415851,0.05,activate_factor,8192,16384,16362.403332358816,0.998681844016041,3,3.140820936664568e-13,5.410350320588855,1851.205081192073,1278486,0.01333241700194776,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,13,12,3,"[0, 2, 3, 4, 7, 8, 9, 11, 15, 17, 20, 22, 23]",1,"[null, 0.15742023078033693, null, null, null, 0.1455014853002605, 5.758526505106601e-05, null, null, null, 0.009826147882933433, null, 0.0010968418009285347, 0.0009285466521159947, 0.003792358237705966, null, 0.016439850034819636, null, 6.292684319219623e-05, 0.1574148892021958, null, 0.021444127610601545, null, null]",-0.005699010012559845,0.5139849896101416,0.0008557810363214541,0.5091417606339033,0.05,activate_factor,8192,16384,16359.121278267621,0.998481523331764,3,5.167810623873947e-13,5.410350320588855,1851.205081192073,1491569,0.013357416959479451,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,14,12,5,"[0, 1, 2, 3, 4, 7, 8, 9, 11, 15, 17, 20, 22, 23]",21,"[null, null, null, null, null, 0.14646683151062737, 4.895424426822188e-05, null, null, null, 0.05404442903106343, null, 0.0024491492978812096, 0.003980518943701552, 0.004669928941578365, null, 0.021984945859661122, null, 1.7706212964868582e-05, 0.0204809294156864, null, 0.18021286986326485, null, null]",-0.00859933008460145,0.43435626332069743,0.0007161568371319288,0.4264730900732279,0.05,activate_factor,8192,16384,16358.365460617515,0.9984353918833933,3,4.0929759581587177e-13,5.410350320588855,1851.205081192073,1721043,0.013742166804149747,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,15,12,16,"[0, 1, 2, 3, 4, 7, 8, 9, 11, 15, 17, 20, 21, 22, 23]",16,"[null, null, null, null, null, 0.15310048577543547, 6.680770773317759e-05, null, null, null, 0.0015547014022035868, null, 0.000136941399725699, 0.00015675993166503767, 0.060443205698926535, null, 0.20059787856056624, null, 2.3018266499621235e-05, 0.003384920483458629, null, null, null, null]",-0.00846507103644899,0.41946471922621403,0.0012496513341977034,0.4122492995239627,0.05,activate_factor,8192,16384,16356.365472476378,0.9983133222947008,3,4.172773238053651e-13,5.410350320588855,1851.205081192073,1966908,0.01408408279530704,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,16,12,10,"[0, 1, 2, 3, 4, 7, 8, 9, 11, 15, 16, 17, 20, 21, 22, 23]",13,"[null, null, null, null, null, 0.1428503614352277, 6.048993111744886e-05, null, null, null, 0.013910336765702679, null, 0.05199303967156432, 0.15905389820115634, 0.0035642091747452374, null, null, null, 1.4868352409343537e-05, 0.003674069057052587, null, null, null, null]",-0.0062951564527164265,0.37512127258897565,0.0007773720410652967,0.3696034881773245,0.05,activate_factor,8192,16384,16354.724181392385,0.9982131458369375,3,2.856603842360528e-13,5.410350320588855,1851.205081192073,2229164,0.014228542102500796,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,17,12,6,"[0, 1, 2, 3, 4, 7, 8, 9, 11, 13, 15, 16, 17, 20, 21, 22, 23]",10,"[null, null, null, null, null, 0.14388177957277784, 4.824183249685885e-05, null, null, null, 0.1759380104698008, null, 0.007629047032665492, null, 0.0038457417248185222, null, null, null, 2.0180470357664872e-05, 0.011435873677401223, null, null, null, null]",-0.008327304341429285,0.34279887478031834,0.0009303433169817465,0.3354019137558708,0.05,activate_factor,8192,16384,16354.064547523234,0.9981728849806661,3,3.717720575835415e-13,5.410350320588855,1851.205081192073,2507811,0.014353791950270534,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,18,12,3,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 13, 15, 16, 17, 20, 21, 22, 23]",19,"[null, null, null, null, null, 0.1455014853002605, 5.758526505106601e-05, null, null, null, null, null, 0.0010968418009285347, null, 0.003792358237705966, null, null, null, 6.292684319219623e-05, 0.1574148892021958, null, null, null, null]",-0.003465172694198329,0.3079260866493341,0.0016312965497884578,0.3060922105049242,0.05,activate_factor,8192,16384,16352.868930777244,0.9980999103257595,3,1.7252865802674933e-13,5.410350320588855,1851.205081192073,2802849,0.014805916929617524,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,19,12,15,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 13, 15, 16, 17, 19, 20, 21, 22, 23]",14,"[null, null, null, null, null, 0.14613246583565298, 9.692454215312102e-05, null, null, null, null, null, 0.0001342750851313025, null, 0.16403567575097627, null, null, null, 5.651459185453049e-05, null, null, null, null, null]",-0.009500936588739108,0.3104558558057682,0.0007397043871142289,0.3016946236041433,0.05,activate_factor,8192,16384,16354.167239734747,0.9981791528158415,3,3.7836400679225335e-13,5.410350320588855,1851.205081192073,3114278,0.015445833094418049,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,20,12,9,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",12,"[null, null, null, null, null, 0.14277988799144034, 6.048078642936129e-05, null, null, null, null, null, 0.15901052052735337, null, null, null, null, null, 7.099984776367561e-06, null, null, null, null, null]",-0.008894990855755373,0.3018579892899995,0.0007319678695721333,0.29369496630381625,0.05,activate_factor,8192,16384,16351.310631947454,0.9980047993131991,3,2.036149027162537e-13,5.410350320588855,1851.205081192073,3442098,0.015209125122055411,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,21,12,4,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",5,"[null, null, null, null, null, 0.15316266603521508, 5.281480008604607e-05, null, null, null, null, null, null, null, null, null, null, null, 2.4891294807479443e-05, null, null, null, null, null]",-0.0033559165495952795,0.1532403721301086,0.0008791494086809149,0.15076360498919425,0.05,activate_factor,8192,16384,16350.463784319172,0.997953111835887,3,4.235500838944972e-13,5.410350320588855,1851.205081192073,3786309,0.01612987508997321,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,3,22,12,4,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",,"[null, null, null, null, null, null, 5.281480008604607e-05, null, null, null, null, null, null, null, null, null, null, null, 2.4891294807479443e-05, null, null, null, null, null]",-1.2158766175572505e-05,7.770609489352551e-05,0.0007483498400330936,0.0008138971687510466,0.05,screening_tolerance,8192,16384,16351.93217584502,0.9980427353421033,3,5.524469770534779e-13,5.410350320588855,1851.205081192073,4146911,0.015297416131943464,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,4,0,10,5,[],2,"[0.022421441113827333, 0.018389134294445456, 0.24385549151264407, 0.09104196851841992, 0.21700972085051212, 6.784110255233704e-05, 1.6683157551373656e-05, 0.0020706381710158222, 0.07256845344165028, 0.19370847918482112, 0.06556024396146945, 0.04387085885139592, 0.054210397229250445, 0.16281600677881305, 0.0011779721692550158, 0.0009605071043131434, 0.009824381978426977, 0.01466769730641618, 2.7417951661405213e-05, 0.018378399500335426, 0.06370457856753645, 0.18021875404765994, 0.2283488327886211, 0.07970285658031094]",-0.00018453736338646756,1.7846187561629052,0.00027066992336416754,1.784704888722883,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,5.433102465188845,1843.7872900022319,0,0.01031200005672872,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,4,1,10,6,[2],22,"[0.007152797108372367, 0.009397934006758918, null, 0.2521945765968249, 0.23104951018130976, 5.897587268956229e-05, 1.679691773040967e-05, 0.0006674417163244829, 0.023861983893700884, 0.06097832414455188, 0.1874751521042591, 0.07411735849932471, 0.059392359407036265, 0.17167394769200392, 0.00041663038605049027, 0.0003097872029635549, 0.0031696657913519556, 0.004650573033344894, 2.9938136208819126e-05, 0.009384792788280508, 0.021002105305312484, 0.05674438149725747, 0.3591191616600542, 0.12412492511808049]",-0.0002092509152590713,1.656989119059792,0.00010605280231061731,1.6568859209468436,0.05,activate_factor,8192,16384,16383.360468204208,0.999960966076917,2,7.584222139200847e-11,5.433102465188845,1843.7872900022319,16389,0.010266167111694813,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,4,2,4,0,"[2, 22]",8,"[0.25497459866784755, 0.05066445580306953, null, 0.03241260514963351, 0.002827511251967259, 2.02083210121653e-05, 6.454481597436273e-06, 0.023908415197514653, 0.37793987764059384, 0.13679133167010796, 0.02222342924915169, 0.060853631703551354, 0.0011511750123934855, 0.00168279072117121, 0.008786142018249413, 0.015142481500277404, 0.2042001160807358, 0.07468289778462639, 4.423607662201373e-05, 0.05062667420804495, 0.18888224306013543, 0.07089457590373098, null, 0.011378132507899888]",-4.0949006490524566e-05,1.590093984009934,0.0001870602547492434,1.5902400952581928,0.05,activate_factor,8192,16384,16382.075033702804,0.9998825093812747,2,1.9849788479575636e-10,5.433102465188845,1843.7872900022319,49167,0.010693582938984036,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,4,3,4,16,"[2, 8, 22]",7,"[0.044234950478787616, 0.04716548154432971, null, 0.02905354667126077, 0.002537196522678333, 3.31967049487741e-05, 2.1415883859890812e-05, 0.23252898963864604, null, 0.0793465844888881, 0.01982891060570275, 0.05639011760988772, 0.001036183149193428, 0.0015224292573447957, 0.057593951643666666, 0.17496823469992814, 0.20298395239213787, 0.0737799877252958, 4.2450224663104426e-05, 0.04714444720352649, 0.17598070053526477, 0.06316054840725897, null, 0.010281853555554658]",-0.00021024860444245113,1.3196351289428243,0.0002689541897012806,1.319693834528083,0.05,activate_factor,8192,16384,16379.839924582482,0.99974608914688,3,4.492738646388883e-13,5.433102465188845,1843.7872900022319,98340,0.010765750193968415,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,4,4,4,6,"[2, 7, 8, 22]",3,"[0.029073758113046515, 0.05541333762523112, null, 0.2608956877213904, 0.022739005956552732, 2.608230751061569e-05, 5.804126329561352e-06, null, null, 0.12732720782239726, 0.194288476914932, 0.1220205484316895, 0.008535670547661444, 0.014209139535220848, 0.0012212021589778073, 0.0015076352404238846, 0.018277365230694592, 0.013499147974242998, 3.977664883941971e-05, 0.05537936510272126, 0.19428041110463418, 0.11504926200713206, null, 0.07517685387662969]",-0.0002355184195139764,1.3089657384462576,0.00013309047750781979,1.3088633105042515,0.05,activate_factor,8192,16384,16379.465357080642,0.999723227360879,3,3.459583829265242e-13,5.433102465188845,1843.7872900022319,163904,0.01080295885913074,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,4,5,4,1,"[2, 3, 7, 8, 22]",9,"[0.24155731084871057, 0.04918413801117715, null, null, 0.002974289690527436, 2.002425061914055e-05, 7.663652930885953e-06, null, null, 0.2453047829724312, 0.023589911212994495, 0.05968734209178153, 0.0012023817178082085, 0.0017795716256501133, 0.012961376187970603, 0.00912392516831183, 0.08084084190042778, 0.1827817460539461, 7.746188323975668e-05, 0.04911433978086828, 0.18305398408247028, 0.07548441310645569, null, 0.011775384028721457]",-0.00017430025591697962,1.2305208882670424,0.00021404640619325014,1.2305606344173188,0.05,activate_factor,8192,16384,16377.610827773988,0.9996100358748772,3,4.832219964879397e-13,5.433102465188845,1843.7872900022319,245859,0.010751541005447507,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,4,6,4,9,"[2, 3, 7, 8, 9, 22]",4,"[0.022723806931049285, 0.047805642985272206, null, null, 0.21325945079390418, 3.3467389722566654e-05, 1.8398820496968174e-05, null, null, null, 0.02705508761513562, 0.06878219225922134, 0.15991803296799975, 0.05335981664640139, 0.0009186804899049464, 0.0012357728499028011, 0.01547345219786867, 0.009371340683265797, 2.671593896796618e-05, 0.04779732586680121, 0.1757779891052054, 0.06457077478464754, null, 0.18090289936041987]",-0.0002483283526272899,1.0890308476861874,0.00012678289262800925,1.0889093022261882,0.05,activate_factor,8192,16384,16376.601296321891,0.9995484189649592,3,3.98209243357428e-13,5.433102465188845,1843.7872900022319,344205,0.011642459081485868,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,4,7,4,3,"[2, 3, 4, 7, 8, 9, 22]",11,"[0.02852154951744752, 0.20139381558074068, null, null, null, 2.1815366635619854e-05, 1.462675786315448e-05, null, null, null, 0.028163170432721353, 0.22237916646238748, 0.0020021639354773813, 0.002299945341275844, 0.0011282022628105366, 0.0015523720081747705, 0.019467500775539916, 0.011712807646257291, 8.249407018390449e-05, 0.20132594826841993, 0.22157603888145763, 0.0797803364302089, null, 0.02305538212944494]",-1.4664655572215288e-05,1.0444773358670467,0.000127592512267908,1.0445902637237423,0.05,activate_factor,8192,16384,16375.515233284214,0.9994821309377572,3,4.989758606299688e-13,5.433102465188845,1843.7872900022319,458942,0.011994166998192668,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,4,8,3,0,"[2, 3, 4, 7, 8, 9, 11, 22]",0,"[0.23866708369850123, 0.1583878042302186, null, null, null, 7.922151579853139e-06, 1.3677914013147135e-05, null, null, null, 0.011303594475980913, null, 0.0011095053017239453, 0.0010202113670269748, 0.008143943653051367, 0.01425193463638258, 0.19300714353495346, 0.06804789630140184, 8.240798622708601e-05, 0.15831907415800464, 0.06093965660351313, 0.02622685467329226, null, 0.014122938047193983]",-0.00021279725157896933,0.9536516487330651,0.000193437436982514,0.9536322889184686,0.05,activate_factor,8192,16384,16372.81538038599,0.9993173449942621,3,4.704532356942289e-13,5.433102465188845,1843.7872900022319,590070,0.012600749963894486,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,4,9,3,16,"[0, 2, 3, 4, 7, 8, 9, 11, 22]",16,"[null, 0.15488882997147874, null, null, null, 2.0910535516461932e-05, 2.863931627560167e-05, null, null, null, 0.008909075832531975, null, 0.000994513438523888, 0.0008598499032005603, 0.05695175327846862, 0.1740776878360333, 0.19179097984635554, 0.06714498624207126, 8.062213426817671e-05, 0.15483684715348614, 0.04803811407864244, 0.018492827176820246, null, 0.013026659094848755]",-7.512973794394908e-05,0.8901422958385219,0.00014267781597469617,0.8902098439165527,0.05,activate_factor,8192,16384,16369.584313479738,0.9991201363207848,3,5.274946976343686e-13,5.433102465188845,1843.7872900022319,737589,0.011882041115313768,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,4,10,3,9,"[0, 2, 3, 4, 7, 8, 9, 11, 16, 22]",23,"[null, 0.1555289914124212, null, null, null, 2.1181220290254496e-05, 2.5622252912679043e-05, null, null, null, 0.016135252841964848, null, 0.1598763632573302, 0.052697237292257164, 0.00027648212470690354, 0.00034522598600798034, null, 0.00273633920004126, 6.488784857303846e-05, 0.15548972581676088, 0.047835402648583054, 0.019903053554208815, null, 0.18364770489971396]",-0.00022505156537468813,0.7945834703557723,0.0002567040203813141,0.7946151228107788,0.05,activate_factor,8192,16384,16366.270177183185,0.9989178574940909,3,2.0730639427313236e-13,5.433102465188845,1843.7872900022319,901499,0.012920500012114644,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,4,11,16,15,"[0, 2, 3, 4, 7, 8, 9, 11, 16, 22, 23]",17,"[null, 0.0005756416395989083, null, null, null, 3.1360719099126956e-05, 6.777959197397459e-05, null, null, null, 0.0006196378271402971, null, 3.144945692753402e-05, 0.00012200270956502816, 0.21717993310825007, 0.23045551531522024, null, 0.2371403751713884, 7.419882038084244e-05, 0.0005692224111920406, 0.0021057436405843835, 0.002031568625097159, null, null]",-0.00022408599897876097,0.691004429036418,0.00012207076026291905,0.6909024137977021,0.05,activate_factor,8192,16384,16362.040814923424,0.9986597177077285,3,5.04266462299837e-13,5.433102465188845,1843.7872900022319,1081800,0.013300542021170259,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,4,12,1,3,"[0, 2, 3, 4, 7, 8, 9, 11, 16, 17, 22, 23]",1,"[null, 0.15690748643832617, null, null, null, 7.738081186828391e-06, 1.4887085346596816e-05, null, null, null, 0.01267007643982372, null, 0.001160712007138669, 0.0011169922715058784, 0.012319177822772562, 0.00823337830441701, null, null, 0.00011563379284482893, 0.15680673973082793, 0.055111397625847956, 0.030816691876016964, null, null]",-2.125346686549888e-06,0.4352809114760551,0.0001753012527240981,0.4354540873820926,0.05,activate_factor,8192,16384,16358.771973956264,0.9984602034885415,3,3.95597535849182e-13,5.433102465188845,1843.7872900022319,1278492,0.013199124950915575,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,10,4,13,3,5,"[0, 1, 2, 3, 4, 7, 8, 9, 11, 16, 17, 22, 23]",21,"[null, null, null, null, null, 2.2661367941078286e-05, 1.2913798566236205e-05, null, null, null, 0.06145373399897162, null, 0.0033120386592060892, 0.004688619267885774, 0.00134034557698429, 0.0012678082778786522, null, null, 7.542837389707808e-05, 0.17206537176473585, 0.10904029791023581, 0.19385591332709584, null, null]",-0.00042850250262145887,0.5471351323233984,0.00014667800420546594,0.5468533078249824,0.05,activate_factor,8192,16384,16360.421889490868,0.9985609063409954,3,2.6499173677845683e-13,5.433102465188845,1843.7872900022319,1491575,0.014143416890874505,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
